2020-04-09 16:13:04.096 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 9360 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:19:23.661 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:19:24.484 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:19:24.485 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:19:24.548 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62ms. Found 0 Redis repository interfaces.
2020-04-09 16:19:25.092 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:19:25.093 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:19:25.094 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:19:25.095 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:19:25.169 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:19:25.170 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1496 ms
2020-04-09 16:19:25.200 [restartedMain] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2020-04-09 16:19:25.218 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-04-09 16:19:27.429 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 9360 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:19:27.429 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:19:28.401 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:19:28.401 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:19:28.466 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63ms. Found 0 Redis repository interfaces.
2020-04-09 16:19:29.162 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:19:29.164 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:19:29.164 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:19:29.165 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:19:29.266 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat-1].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:19:29.266 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1823 ms
2020-04-09 16:19:31.899 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:19:31.944 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:19:31.953 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:19:31.955 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 4.74 seconds (JVM running for 391.278)
2020-04-09 16:19:31.963 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-04-09 16:19:32.800 [http-nio-8080-exec-2] INFO  o.a.c.c.ContainerBase.[Tomcat-1].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-09 16:19:32.803 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-09 16:19:32.826 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 23 ms
2020-04-09 16:20:32.948 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 9668 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:20:32.953 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:20:33.026 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-09 16:20:33.027 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-04-09 16:20:35.370 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:20:35.382 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:20:35.510 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 73ms. Found 0 Redis repository interfaces.
2020-04-09 16:20:38.092 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:20:38.114 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:20:38.116 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:20:38.116 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:20:38.385 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:20:38.386 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5359 ms
2020-04-09 16:20:43.592 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:20:43.664 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:20:43.733 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:20:43.742 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 11.929 seconds (JVM running for 13.989)
2020-04-09 16:20:53.149 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-09 16:20:53.150 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-09 16:20:53.186 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 36 ms
2020-04-09 16:21:13.138 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-09 16:23:46.332 [http-nio-8080-exec-4] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-09 16:24:27.203 [http-nio-8080-exec-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-09 16:24:28.537 [http-nio-8080-exec-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-04-09 16:36:18.309 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-09 16:36:18.332 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-04-09 16:37:20.062 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 10920 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:37:20.067 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:37:20.148 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-09 16:37:20.148 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-04-09 16:37:22.466 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:37:22.475 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:37:22.594 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 74ms. Found 0 Redis repository interfaces.
2020-04-09 16:37:25.357 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:37:25.391 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:37:25.393 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:37:25.394 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:37:25.764 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:37:25.765 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5617 ms
2020-04-09 16:37:31.721 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:37:31.793 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:37:31.870 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:37:31.882 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 13.036 seconds (JVM running for 16.218)
2020-04-09 16:37:33.719 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-09 16:37:33.720 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-09 16:37:33.757 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 36 ms
2020-04-09 16:37:34.185 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-09 16:37:35.807 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-04-09 16:37:47.000 [http-nio-8080-exec-3] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-04-09 16:37:47.007 [http-nio-8080-exec-3] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-04-09 16:39:03.082 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-09 16:39:03.100 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-04-09 16:39:28.505 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 7692 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:39:28.511 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:39:28.607 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-09 16:39:28.608 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-04-09 16:39:30.905 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:39:30.913 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:39:31.038 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 80ms. Found 0 Redis repository interfaces.
2020-04-09 16:39:33.570 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:39:33.595 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:39:33.597 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:39:33.598 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:39:33.881 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:39:33.882 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5273 ms
2020-04-09 16:39:39.113 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:39:39.170 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:39:39.241 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:39:39.249 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 12.315 seconds (JVM running for 15.23)
2020-04-09 16:43:10.248 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 7692 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:43:10.249 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:43:10.979 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:43:10.980 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:43:11.022 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 41ms. Found 0 Redis repository interfaces.
2020-04-09 16:43:11.546 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:43:11.548 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:43:11.549 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:43:11.550 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:43:11.612 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:43:11.612 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1349 ms
2020-04-09 16:43:13.542 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:43:13.582 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:43:13.591 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:43:13.594 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 3.603 seconds (JVM running for 229.572)
2020-04-09 16:43:13.600 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2020-04-09 16:43:18.004 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 7692 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:43:18.005 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:43:18.899 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:43:18.900 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:43:18.949 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 48ms. Found 0 Redis repository interfaces.
2020-04-09 16:43:19.732 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:43:19.734 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:43:19.734 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:43:19.735 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:43:19.801 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:43:19.801 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1783 ms
2020-04-09 16:43:19.830 [restartedMain] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2020-04-09 16:43:19.848 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2020-04-09 16:44:05.328 [restartedMain] INFO  com.dm.ApiApplication - Starting ApiApplication on yangyingan-PC with PID 11516 (D:\developer\java\workspace_svn\BaseProject\Api\target\classes started by Administrator in D:\developer\java\workspace_svn\BaseProject)
2020-04-09 16:44:05.332 [restartedMain] INFO  com.dm.ApiApplication - The following profiles are active: dev
2020-04-09 16:44:05.399 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-04-09 16:44:05.399 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-04-09 16:44:08.023 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-09 16:44:08.030 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-09 16:44:08.132 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63ms. Found 0 Redis repository interfaces.
2020-04-09 16:44:10.781 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-04-09 16:44:10.815 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-04-09 16:44:10.818 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-04-09 16:44:10.819 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-04-09 16:44:11.107 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-04-09 16:44:11.108 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 5708 ms
2020-04-09 16:44:16.930 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-04-09 16:44:17.000 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-09 16:44:17.085 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-09 16:44:17.094 [restartedMain] INFO  com.dm.ApiApplication - Started ApiApplication in 13.009 seconds (JVM running for 15.417)
2020-04-09 16:44:22.843 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-09 16:44:22.844 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-09 16:44:22.873 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 28 ms
2020-04-09 16:44:23.185 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-04-09 16:44:24.851 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-04-09 16:44:25.439 [http-nio-8080-exec-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-04-09 16:44:25.445 [http-nio-8080-exec-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-04-09 16:45:10.903 [http-nio-8080-exec-2] INFO  com.dm.core.interceptor.LoginInterceptor - 开始进入登录拦截........
2020-04-09 16:45:10.906 [http-nio-8080-exec-2] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截到的token为:null
2020-04-09 16:45:10.908 [http-nio-8080-exec-2] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截器异常：请登录后再操作哦~!
2020-04-09 16:46:10.212 [http-nio-8080-exec-3] INFO  com.dm.core.interceptor.LoginInterceptor - 开始进入登录拦截........
2020-04-09 16:46:10.213 [http-nio-8080-exec-3] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截到的token为:null
2020-04-09 16:46:10.213 [http-nio-8080-exec-3] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截器异常：请登录后再操作哦~!
2020-04-09 16:47:02.409 [http-nio-8080-exec-5] INFO  com.dm.core.interceptor.LoginInterceptor - 开始进入登录拦截........
2020-04-09 16:47:02.410 [http-nio-8080-exec-5] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截到的token为:
2020-04-09 16:47:02.411 [http-nio-8080-exec-5] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截器异常：请登录后再操作哦~!
2020-04-09 16:47:07.670 [http-nio-8080-exec-6] INFO  com.dm.core.interceptor.LoginInterceptor - 开始进入登录拦截........
2020-04-09 16:47:07.670 [http-nio-8080-exec-6] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截到的token为:
2020-04-09 16:47:07.671 [http-nio-8080-exec-6] INFO  com.dm.core.interceptor.LoginInterceptor - 拦截器异常：请登录后再操作哦~!
2020-04-09 16:47:21.467 [http-nio-8080-exec-7] INFO  com.dm.core.interceptor.LoginInterceptor - 开始进入登录拦截........
